,AREA,AUDIENCE,NAME,RANK,RATING,TAGS,URL,YEAR
0,['英国'],18237,蓝色星球2 Blue Planet II,1,9.9,"['纪录片', 'BBC', '蓝色星球', '海洋', '自然', '来自灵魂深处的震撼', '英国', '2017']",https://movie.douban.com/subject/26979545/,2017
1,['英国'],32466,地球脉动 第二季 Planet Earth Season 2,2,9.9,"['纪录片', 'BBC', '自然纪录', '自然', '英国', '生态', '动物', '2016']",https://movie.douban.com/subject/26733371/,2016
2,['英国'],7333,猎捕 The Hunt,3,9.8,"['纪录片', 'BBC纪录片', '自然', '动物', '英国', 'BBC', '猎捕', '2015']",https://movie.douban.com/subject/26576692/,2015
3,['英国'],830,地球脉动2：奇迹世界 Planet Earth II: A World of Wonder,4,9.8,"['纪录片', 'BBC', '自然', '生态', '英国', '记录', '经典', '2017']",https://movie.douban.com/subject/27087625/,2017
4,['英国'],11513,人类星球 Human Planet,5,9.8,"['纪录片', 'BBC', '自然', '英国', '经典', '科普', '2011', 'Documentary']",https://movie.douban.com/subject/5950117/,2011
5,['英国'],10113,冰冻星球 Frozen Planet,6,9.8,"['纪录片', 'BBC', '英国', '自然', '冰冻星球', 'BBC纪录片', '2011', '环保']",https://movie.douban.com/subject/6886533/,2011
6,['英国'],6642,BBC：非洲 BBC: Africa,7,9.8,"['纪录片', 'BBC', '非洲', '自然', '英国', '2013', 'Documentary', 'Discovery']",https://movie.douban.com/subject/20488575/,2013
7,['西班牙'],193,十冠之心 En el corazón de la Décima,8,9.7,"['纪录片', '足球', '皇家马德里', '皇马', 'RealMadrid', '西班牙', 'C罗', '欧冠']",https://movie.douban.com/subject/26411395/,2015
8,['中国大陆'],4882,最后的棒棒,9,9.7,"['纪录片', '纪实', '社会', '重庆', '人性', '最后的棒棒', '中国', '现实']",https://movie.douban.com/subject/26636841/,2015
9,['英国'],27518,地球脉动 第一季 Planet Earth Season 1,10,9.7,"['纪录片', '自然', '地球', '英国', '经典', 'BBC', '环保', '精致']",https://movie.douban.com/subject/1871906/,2006
10,['英国'],1530,生命故事 Life Story,11,9.7,"['纪录片', 'BBC', '自然', '英国', '动物', 'BBC纪录片', '2014', 'Documentary']",https://movie.douban.com/subject/26176581/,2014
11,['美国'],1357,公正 Justice,12,9.7,"['公开课', '纪录片', '哲学', '美国', '政治', '思想', '人性', '哈佛']",https://movie.douban.com/subject/25823618/,2009
12,['美国'],171,流言终结者 第五季 MythBusters Season 5,13,9.7,"['纪录片', '美国', '流言终结者', '科普', 'Discovery', '美剧', '真人秀', '探索频道']",https://movie.douban.com/subject/3369669/,2007
13,"['英国', '希腊']",6100,生命 Life,14,9.7,"['纪录片', '自然', '英国', '生命', 'Life', '2009', '纪录', 'David-Attenborough']",https://movie.douban.com/subject/4135259/,2009
14,['美国'],305,联盟的骄傲：波士顿凯尔特人 The Association：Boston Celtics,15,9.7,"['凯尔特人', '纪录片', 'NBA', '加内特', '雷阿伦', '美国', '隆多', '皮尔斯']",https://movie.douban.com/subject/6124050/,2010
15,['美国'],177,流言终结者 第六季 MythBusters Season 6,16,9.7,"['纪录片', '美国', '流言终结者', 'Discovery', '美剧', '探索频道', '真人秀', '科普']",https://movie.douban.com/subject/3369645/,2008
16,['英国'],6973,企鹅群里有特务 Penguins: Spy in the Huddle,17,9.7,"['纪录片', 'BBC', '企鹅', '英国', '动物', '卖萌', 'Documentary', 'DavidTennant']",https://movie.douban.com/subject/21355794/,2012
17,"['英国', '美国']",224,"荒野求生2009特别篇 ""Man vs. Wild"" Episode dated 12 September 2009",18,9.6,"['荒野求生', '纪录片', '贝尔', '冒险', 'Discovery', '荒野求生系列', '英国', '纪录']",https://movie.douban.com/subject/4306391/,0
18,['英国'],6265,南太平洋 South Pacific,19,9.7,"['纪录片', 'BBC', 'BenedictCumberbatch', '自然', '海洋', '英国', '南太平洋', '2009']",https://movie.douban.com/subject/3837519/,2009
19,['美国'],6615,宇宙时空之旅 Cosmos: A SpaceTime Odyssey,20,9.7,"['纪录片', '宇宙', '科普', '美国', '科学', '国家地理', '2014', 'Documentary']",https://movie.douban.com/subject/24698699/,2014
20,['加拿大'],559,周游加拿大,21,9.6,"['高以翔', '纪录片', '周游加拿大', '高以翔★', '旅游宣传片', '精美制作', '宣传片', '少女心']",https://movie.douban.com/subject/26852960/,2014
21,['英国'],746,巅峰拍档 第二十二季 Top Gear Season 22,22,9.6,"['BBC', 'TopGear', '英国', '汽车', '2015', '纪录片', '真人秀', 'RichardHammond']",https://movie.douban.com/subject/26308774/,2015
22,['日本'],187,浦泽直树的漫勉 第二季 浦沢直樹の漫勉 シーズン2,23,9.6,"['纪录片', '日本', '漫画', 'NHK', '浦泽直树', '2016', '日本漫画', '漫勉']",https://movie.douban.com/subject/26686189/,2016
23,['中国大陆'],267,克拉玛依,24,9.6,"['纪录片', '我说的是另外一部片子', '徐辛', '人性', '中国', '政治', '消失的条目', '大陆']",https://movie.douban.com/subject/26388553/,1958
24,['中国大陆'],4322,急诊室故事 第一季,25,9.6,"['纪录片', '中国', '医患关系', '医学', '医疗', '真实', '真人秀', '温情']",https://movie.douban.com/subject/26295994/,2014
25,['美国'],621,"创造“哈利·波特”的世界：音乐 Creating the World of Harry Potter, Part 4: Sound and Music",26,9.6,"['纪录片', 'HarryPotter', '哈利波特', '英国', '音乐', 'HP', '美国', '经典']",https://movie.douban.com/subject/6718144/,2010
26,['印度'],588,真相访谈 第二季 Satyamev Jayate Season 2,27,9.6,"['纪录片', '印度', '阿米尔·汗', '真相访谈', '阿米尔汗', '人性', '纪实', '真理战胜一切']",https://movie.douban.com/subject/25884854/,2014
27,['美国'],145,NBA黄金50周年纪念特辑 NBA at 50,28,9.6,"['NBA', 'NBA黄金50周年纪念特辑', '纪录片', '篮球', '体育', '美国', '1996', 'DenzelWashington']",https://movie.douban.com/subject/3145883/,1996
28,['美国'],173,流言终结者 第二季 MythBusters Season 2,29,9.6,"['纪录片', 'Discovery', '流言终结者', '美国', '科普', '真人秀', '美剧', '探索频道']",https://movie.douban.com/subject/11506939/,2004
29,['中国大陆'],2857,急诊室故事 第二季,30,9.6,"['纪录片', '医学', '中国', '生命', '真人秀', '温情', '东方卫视', '综艺']",https://movie.douban.com/subject/26642149/,2015
30,['美国'],474,迈克尔杰克逊反击片 The Michael Jackson Interview: The Footage You Were Never Meant to See,31,9.6,"['纪录片', 'MichealJackson', '迈克尔杰克逊', 'MichaelJackson', 'MJ', '美国', '反击', '永远的']",https://movie.douban.com/subject/3837173/,2003
31,['美国'],617,创造哈利·波特的世界：成长 Creating the World of Harry Potter Part 8 Growing up,32,9.6,"['纪录片', '哈利波特', 'HarryPotter', '英国', 'HP', 'Documentary', '2012', '美国']",https://movie.douban.com/subject/20514888/,2012
32,['英国'],370,勇闯天涯 第一季 Globe Trekker Season 1,33,9.6,"['纪录片', '旅行', 'globalTrekker', '玩转地球', 'travel', '英国', '旅行者', 'uk']",https://movie.douban.com/subject/1793999/,1994
33,['中国大陆'],18346,人间世,34,9.6,"['纪录片', '纪实', '医学', '人性', '医生', '中国', '社会', '2016']",https://movie.douban.com/subject/26815163/,2016
34,['中国大陆'],249,武之舞,35,9.6,"['纪录片', '中国武侠', '武之舞', '武侠', '武侠，经典', '大陆纪录片', '武侠史诗剧', '中国电影']",https://movie.douban.com/subject/10001455/,1995
35,['美国'],225,畅游欧洲 Passport to Europe,36,9.6,"['旅游', 'Travel', 'Europe', '纪录片', 'travel&living', '旅行', 'discovery', 'realityshow']",https://movie.douban.com/subject/2118341/,2004
36,['英国'],343,爱丁保罗夫：自然探索60年 Attenborough: 60 Years in the Wild,37,9.6,"['纪录片', 'BBC', '自然', '英国', 'DavidAttenborough', '爱丁保罗夫：自然探索60年', 'Documentary', '2012']",https://movie.douban.com/subject/20388455/,2012
37,['英国'],304,最高档 极地特辑 Top Gear: Polar Special,38,9.6,"['BBC', '纪录片', 'TopGear', '英国', '汽车', '2007', '英剧', '理查德·哈蒙德']",https://movie.douban.com/subject/10573342/,2007
38,"['英国', '美国']",1111,荒野求生  第五季 Man vs. Wild Season 5,39,9.5,"['纪录片', '荒野求生', '冒险', '美国', '英国', '贝爷', '探险', '探索频道']",https://movie.douban.com/subject/4306336/,2008
39,"['英国', '美国']",1609,荒野求生  第二季 Man vs. Wild Season 2,40,9.6,"['纪录片', '荒野求生', 'discovery', '英国', '冒险', '美国', '探险', '贝爷']",https://movie.douban.com/subject/4247686/,2007
40,['美国'],269,创造哈利·波特的世界：魔法特效 Creating the World of Harry Potter Part 6 Magical Effects,41,9.6,"['纪录片', '哈利波特', 'HarryPotter', '英国', '美国', '2011', 'HP', 'Documentary']",https://movie.douban.com/subject/10602826/,2011
41,['中国大陆'],8587,河西走廊,42,9.6,"['纪录片', '河西走廊', '历史', '中国', '浩瀚历史', '丝绸之路', '西部', '大气']",https://movie.douban.com/subject/24736278/,2015
42,['印度'],2787,真相访谈 第一季 Satyamev Jayate Season 1,43,9.6,"['纪录片', '阿米尔·汗Aamir.Khan', '印度', '真相访谈', '人性', '阿米尔·汗', '民生', '真理战胜一切']",https://movie.douban.com/subject/10797041/,2012
43,"['英国', '美国']",1384,荒野求生  第三季 Man vs. Wild Season 3,44,9.6,"['纪录片', '荒野求生', '冒险', '英国', '贝爷', '美国', '探索', '自然']",https://movie.douban.com/subject/4306214/,2007
44,['美国'],1119,"创造“哈利·波特”的世界：魔法开始 Creating the World of Harry Potter, Part 1: The Magic Begins",45,9.6,"['纪录片', '哈利波特', 'HarryPotter', '英国', '与HP一起成长', '美国', 'HP', 'Documentary']",https://movie.douban.com/subject/5164585/,2009
45,['日本'],1784,岚：15周年的告白 嵐 15年目の告白 ～LIVE&DOCUMENT～,46,9.6,"['纪录片', '嵐', '日本', '大野智', '二宫和也', '2014', '松本潤', '櫻井翔']",https://movie.douban.com/subject/26257406/,2014
46,['印度'],279,真相访谈 第三季 Satyamev Jayate Season 3,47,9.6,"['阿米尔·汗', '印度', '纪录片', '真相访谈', '访谈', '社会', '人生', 'AamirKhan']",https://movie.douban.com/subject/26348983/,2014
47,['日本'],5349,人生果实 人生フルーツ,48,9.6,"['纪录片', '日本', '温情', '日本纪录片', '生活', '人生似果', '日本电影', '2017']",https://movie.douban.com/subject/26874505/,2017
48,['美国'],208,流言终结者 第十二季 MythBusters Season 12,49,9.6,"['纪录片', '美国', '流言终结者', '美剧', 'Discovery', '科普', '真人秀', 'MythBusters']",https://movie.douban.com/subject/10808258/,2014
49,['德国'],257,君特?高斯对汉娜?阿伦特的访谈 Zur Person: Hannah Arendt,50,9.6,"['纪录片', '汉娜?阿伦特', '德国', '哲学', '传记', 'Documentary', '思想', 'philosophy']",https://movie.douban.com/subject/25986432/,1964
50,['英国'],372,自然世界：海獭的百万宝宝 Sea Otters: A Million Dollar Baby,51,9.5,"['纪录片', 'BBC', '海獺', '动物', '英国', '萌', '紀錄片', '2010']",https://movie.douban.com/subject/10540246/,2010
51,['英国'],1719,自然界大事件 Nature's Great Events,52,9.6,"['纪录片', 'BBC', '自然', '英国', '自然大事件', '科普', '2009', 'Documentary']",https://movie.douban.com/subject/3612296/,2009
52,['美国'],239,流言终结者 第八季 MythBusters Season 8,53,9.6,"['纪录片', '美国', 'Discovery', '美剧', '科普', '流言终结者', '科学', '真人秀']",https://movie.douban.com/subject/10488667/,2010
53,['美国'],325,卡尔·萨根的宇宙 Cosmos: A Personal Voyage,54,9.5,"['纪录片', '科普', '天文', '美国', 'CarlSagan', '萨根', '宇宙', '天体物理']",https://movie.douban.com/subject/1422169/,1980
54,"['英国', '美国']",1355,荒野求生  第六季 Man vs. Wild Season 6,55,9.5,"['纪录片', '荒野求生', '冒险', 'discovery', '贝尔', '英国', '美国', '户外技能']",https://movie.douban.com/subject/4306345/,2009
55,['美国'],1006,"创造“哈利·波特”的世界：角色 Creating the World of Harry Potter, Part 2: Characters",56,9.5,"['纪录片', 'HarryPotter', '哈利波特', '英国', '2009', 'HP', '美国', 'Documentary']",https://movie.douban.com/subject/5164584/,2009
56,"['英国', '美国', '法国']",8148,大猫 Big Cats,57,9.5,"['纪录片', 'BBC', '猫', '猫科', '动物', '自然', '英国', '2018']",https://movie.douban.com/subject/27620616/,2018
57,['南非'],1106,花豹女王 Leopard Queen,58,9.5,"['纪录片', '花豹', '动物', '美国', '自然', '国家地理', '自然与生命', '玛娜娜太传奇了。看哭了。']",https://movie.douban.com/subject/6872280/,2011
58,['英国'],6631,蓝色星球 The Blue Planet,59,9.5,"['纪录片', '自然', 'BBC', 'bbc', '英国', '蓝色星球', '海洋', '记录片']",https://movie.douban.com/subject/1325007/,2001
59,['中国大陆'],229,行疆,60,9.5,"['纪录片', '骑行', '地理自然人文风光', '人生', '新疆', '心驰神往', '真实', '珍惜当下及时出发']",https://movie.douban.com/subject/26813285/,2015
60,['美国'],1257,了解宇宙是如何运行的 第一季 How the Universe Works Season 1,61,9.5,"['纪录片', '宇宙', 'Discovery', '科普', '美国', '科学', '探索频道', '理论物理']",https://movie.douban.com/subject/10464515/,2010
61,['法国'],5213,二次大战启示录 Apocalypse - La 2ème guerre mondiale,62,9.5,"['纪录片', '二战', '历史', '战争', '法国', '2009', 'Documentary', '军事']",https://movie.douban.com/subject/4050029/,2009
62,['中国大陆'],248,角逐超高空,63,9.5,"['纪录片', '地空导弹部队', '军事', '中国', 'U2', '历史', '电子战', '战争']",https://movie.douban.com/subject/26842693/,2016
63,['香港'],510,寻找他乡的故事 尋找他鄉的故事,64,9.5,"['纪录片', '香港', '华人', '人生', '紀錄片', '经典', '1997', '勵志']",https://movie.douban.com/subject/4322725/,1997
64,['英国'],2221,植物王国 Kingdom of Plants 3D,65,9.5,"['纪录片', '植物', 'BBC', '英国', '自然', '植物王国', '2012', '生物']",https://movie.douban.com/subject/11532593/,2012
65,['日本'],182,professional 工作的流派 SMAP 2011 プロフェッショナル 仕事の流儀 smap,66,9.5,"['纪录片', 'SMAP', '日本', '木村拓哉', 'NHK', '2011', 'プロフェッショナル仕事の流儀', '中居正广']",https://movie.douban.com/subject/26430124/,2011
66,['美国'],1042,当我们离开地球：美国国家航空航天局的太空行动 When We Left Earth: The NASA Missions,67,9.5,"['纪录片', 'NASA', '美国', 'Discovery', '科普', '航天飞机', '探索频道', 'Documentary']",https://movie.douban.com/subject/3169632/,2008
67,['南非'],4414,可爱的动物 Animals Are Beautiful People,68,9.5,"['纪录片', '动物', '可爱的动物', '南非', '非洲', '喜剧', '纳米比亚沙漠', '1974']",https://movie.douban.com/subject/1295518/,1974
68,['日本'],214,一路青森 小梦帮倒忙 一路青森！お助け！？ モンちゃん！,69,9.5,"['日本', '小梦帮倒忙', '纪录片', '美食', '旅行', '美食纪录片', '元气少女', '青森']",https://movie.douban.com/subject/25793405/,2012
69,['美国'],634,"创造“哈利`波特”的世界：生物 Creating the World of Harry Potter, Part 3: Creatures",70,9.5,"['纪录片', '哈利波特', 'HarryPotter', '英国', '美国', 'HP', '2009', 'Documentary']",https://movie.douban.com/subject/6721622/,2009
70,['日本'],1017,井上雄彦 最后的漫画展 井上雄彦 最後のマンガ展,71,9.5,"['纪录片', '井上雄彦', '日本', '井上雄彦最后的漫画展全记录', '神作！！！！！！！！！！！！！', '2010', '纪录访谈', '日本电影']",https://movie.douban.com/subject/4935006/,2010
71,['中国大陆'],5327,如果国宝会说话 第一季,72,9.5,"['纪录片', '国宝', '历史', '中国', '文化', '文物', '博物', '2018']",https://movie.douban.com/subject/27182720/,2018
72,['日本'],317,浦泽直树的漫勉 第一季 浦沢直樹の漫勉,73,9.5,"['纪录片', '日本', '漫画', '漫画研究', '浦泽直树', 'NHK', '2015', '日剧']",https://movie.douban.com/subject/26627753/,2015
73,['日本'],255,坂口健太郎的温泉之旅 ～大江戸温泉物語の旅～ FURO ZUKI -The Colors or Japan-,74,9.5,"['坂口健太郎', '日本', '纪录片', '治愈', '日本纪录片', '日剧', '舔屏向', '2017']",https://movie.douban.com/subject/26863062/,2014
74,['美国'],428,"创造哈利·波特的世界：故事 Creating the World of Harry Potter, Part 7: Story",75,9.5,"['纪录片', '哈利波特', 'HarryPotter', '英国', '美国', '2012', 'HP', 'Documentary']",https://movie.douban.com/subject/20514889/,2012
75,"['英国', '美国']",1136,荒野求生  第四季 Man vs. Wild Season 4,76,9.5,"['纪录片', '荒野求生', 'discovery', '冒险', '英国', '美国', '探险', '自然']",https://movie.douban.com/subject/4306330/,2008
76,['英国'],377,我和黑熊一家 The Bear Family and Me,77,9.5,"['纪录片', 'BBC', '黑熊', '动物', '温情', '英国', '记录片', 'Documentary']",https://movie.douban.com/subject/6759226/,2011
77,['美国'],211,最后的生还者制作特辑 Grounded: Making the Last of Us,78,9.5,"['纪录片', '游戏', '美国', '顽皮狗工作室', '2013', '幕后', '美国电影', '电影']",https://movie.douban.com/subject/25899329/,2013
78,['加拿大'],544,空中浩劫 第二季 Mayday Season 2,79,9.5,"['纪录片', '加拿大', '灾难', '国家地理', '空难', '美国', '空中浩劫', '2004']",https://movie.douban.com/subject/25785963/,2004
79,['英国'],1726,植物私生活 The Private Life of Plants,80,9.5,"['纪录片', 'BBC', '植物', '自然', '英国', 'Documentary', 'Plants', 'Private']",https://movie.douban.com/subject/1417901/,1995
80,['英国'],475,俄国人生七年2 14 Up Born in the USSR,81,9.5,"['纪录片', '俄罗斯', '苏联', '人生', 'Documentary', '成长', '1998', '1990s']",https://movie.douban.com/subject/5985749/,1998
81,['英国'],2319,太阳系的奇迹 Wonders of the Solar System,82,9.5,"['纪录片', 'BBC', '天文', '科普', '英国', '太空', '宇宙', '2010']",https://movie.douban.com/subject/4606935/,2010
82,['英国'],4006,隐秘王国 Hidden Kingdoms,83,9.5,"['纪录片', 'bbc', '英国', '动物', '自然', '隐秘王国', '2014', 'Documentary']",https://movie.douban.com/subject/25813430/,2014
83,['英国'],340,BBC：与布鲁斯帕里游北极 Arctic with Bruce Parry,84,9.5,"['纪录片', 'BBC', '北极', '英国', '自然', 'Bruce_Parry', '2010', '紀錄片']",https://movie.douban.com/subject/6796190/,2010
84,['中国大陆'],6389,极地,85,9.5,"['纪录片', '西藏', '人文', '自然', '纪实', '文化', '中国大陆', '民族']",https://movie.douban.com/subject/26897009/,2017
85,['日本'],773,"堂本光一 一切为了舞台，极致的演出""SHOCK"" NHK 堂本光一 すべてはステージのために",86,9.5,"['纪录片', '堂本光一', '日本', 'NHK纪录片', 'NHK', 'KinKiKids', '2010', 'ES']",https://movie.douban.com/subject/10604250/,2010
86,['美国'],1445,史蒂夫·乔布斯：遗失的访谈 Steve Jobs: The Lost Interview,87,9.5,"['纪录片', '乔布斯', '访谈', '美国', 'Jobs', '采访', 'Documentary', '2011']",https://movie.douban.com/subject/6974319/,2012
87,['中国大陆'],20449,三十二,88,9.5,"['纪录片', '慰安妇', '历史', '中国', '二战', '大陸紀錄片', '郭柯', '大陆']",https://movie.douban.com/subject/26236632/,2013
88,['中国大陆'],4044,玄奘之路,89,9.5,"['纪录片', '玄奘', '历史', '中国', '佛', '佛教', '信念', '金铁木']",https://movie.douban.com/subject/6952630/,2011
89,['英国'],404,俄国人生七年3 Born in the USSR: 21 Up,90,9.4,"['纪录片', '俄罗斯', '苏联', '人生', 'Documentary', '社会', '2000s', '成长']",https://movie.douban.com/subject/25761720/,2005
90,['美国'],359,"荒野求生秘技：貝爾的二十五大精選鏡頭 ""Man vs. Wild"" Bear's Top 25 Man Moments",91,9.4,"['纪录片', '贝尔', 'Discovery', '荒野求生系列', '美国', '探险纪录片', '英国', '户外']",https://movie.douban.com/subject/6845668/,2010
91,['英国'],2689,宇宙的奇迹 Wonders of the Universe,92,9.4,"['纪录片', 'BBC', '宇宙', '天文', '英国', '科普', '物理', 'BrianCox']",https://movie.douban.com/subject/6024544/,2011
92,['英国'],231,狮子克里斯蒂安 The Lion at World's End,93,9.4,"['纪录片', '动物', '狮子克里斯蒂安', '英国', '狮', '感人', 'UK', '温情']",https://movie.douban.com/subject/3161658/,1971
93,['英国'],574,雷蒙德·布兰克的厨房秘密 第二季 Raymond Blanc's Kitchen Secrets Season 2,94,9.4,"['美食', '纪录片', 'BBC', '英国', '2011', '英剧', 'Documentary', '饮食']",https://movie.douban.com/subject/10811703/,2011
94,['英国'],723,俄国人生七年1 Age 7 in the USSR,95,9.4,"['纪录片', '苏联', '俄罗斯', '人生', '成长', 'Documentary', '1990', '苏俄']",https://movie.douban.com/subject/5983724/,1991
95,['英国'],598,旅行者号：冲出太阳系 Voyager: To the Final Frontier,96,9.4,"['纪录片', 'BBC', '宇宙', '旅行者号', '英国', 'BBC、国家地理、探索频道、其他纪录片', '星空', '2012']",https://movie.douban.com/subject/23117105/,2012
96,['英国'],246,新西兰：神话之岛 New Zealand: Earth’s Mythical Islands,97,9.4,"['纪录片', 'BBC', '新西兰', '自然', 'BBC纪录片', '英国', '2016', 'Documentary']",https://movie.douban.com/subject/26828232/,2016
97,['美国'],461,天命之女 Daughters Of Destiny,98,9.4,"['纪录片', '印度', '教育', 'Netflix', '种姓', '美国', '女性', '2017']",https://movie.douban.com/subject/27099297/,2017
98,['日本'],561,情熱大陸900回記念放送～羽生結弦篇 情熱大陸 ～900回記念放送～羽生結弦,99,9.4,"['纪录片', '羽生结弦', '羽生結弦', '日本', '花滑', '情热大陆', '情熱大陸', '2016']",https://movie.douban.com/subject/26766202/,2016
99,['美国'],344,波士顿医务组 Boston Med,100,9.4,"['纪录片', '医学', '美国', '美剧', '医务', 'ABC', '2010', '电视剧']",https://movie.douban.com/subject/4896885/,2010
100,['美国'],1554,宇宙的构造 The Fabric of the Cosmos,101,9.4,"['纪录片', '宇宙', '科普', '美国', '物理学', '科学', 'PBS', 'NOVA']",https://movie.douban.com/subject/10434591/,2011
101,"['英国', '美国']",9163,荒野求生 第一季 Man vs. Wild Season 1,102,9.4,"['纪录片', '冒险', 'Discovery', '探索', '美国', '自然', '英国', '猛男']",https://movie.douban.com/subject/2073809/,2006
102,['美国'],298,创造哈利·波特的世界：发展 Creating the World of Harry Potter Part 5 Evolution,103,9.4,"['纪录片', '哈利波特', 'HarryPotter', '英国', '美国', 'Documentary', '2011', 'HP']",https://movie.douban.com/subject/10602821/,2011
103,['英国'],446,灌丛下的生命 Life in the Undergrowth,104,9.4,"['纪录片', 'BBC', '自然', '英国', '动物', '灌丛下的生命', 'David-Attenborough', '科普']",https://movie.douban.com/subject/1878011/,2005
104,['香港'],233,地平线上这个世界那些人 地平線上這個世界那些人,105,9.4,"['纪录片', '香港', '黄翠如', '旅游', '旅行', '紀錄片', '旅遊', '综艺']",https://movie.douban.com/subject/24522838/,2011
105,['香港'],1569,中国远征军,106,9.4,"['纪录片', '中国远征军', '二战', '历史', '战争', '中国', '凤凰大视野', '抗战']",https://movie.douban.com/subject/4312215/,2005
106,['中国大陆'],1832,我的抗战,107,9.4,"['纪录片', '崔永元', '历史', '我的抗战', '战争', '中国', '写实', '大陆']",https://movie.douban.com/subject/5045822/,2010
107,['美国'],560,大迁徙 Great Migrations,108,9.4,"['纪录片', '国家地理', '自然', '美国', '大迁徙', '动物', '2010', 'Documentary']",https://movie.douban.com/subject/5904188/,2010
108,['美国'],190,了解宇宙是如何运行的 第二季 How the Universe Works Season 2,109,9.4,"['纪录片', '宇宙', '科普', '美国', '天文', 'Discovery', '科学', '2012']",https://movie.douban.com/subject/25857901/,2012
109,['中国大陆'],5395,生门,110,9.4,"['纪录片', '人性', '生命', '医疗', '社会', '百态', '医患', '生死']",https://movie.douban.com/subject/27610855/,2017
110,['加拿大'],1885,空中浩劫 第一季 Mayday Season 1,111,9.4,"['纪录片', '空难', '国家地理', '灾难', '美国', '加拿大', '2003', 'National_Geographic_Channel']",https://movie.douban.com/subject/3148994/,2003
111,['英国'],1067,基础解剖学 Anatomy for Beginners,112,9.4,"['纪录片', '解剖学', '科普', 'BBC', '基础解剖学', '英国', '医学', 'documentary']",https://movie.douban.com/subject/1901434/,2005
112,['德国'],4921,德国，一个夏天的童话 Deutschland. Ein Sommerm?rchen,113,9.4,"['德国', '纪录片', '足球', '世界杯', '夏天的童话', '2006', '体育', '德国电影']",https://movie.douban.com/subject/1896561/,2006
113,['美国'],2062,绝不折中：绝命毒师最终季制作记录 No Half Measures: Creating the Final Season of Breaking Bad,114,9.4,"['纪录片', '绝命毒师', '美国', '美剧', '2013', 'Documentary', '紀錄片', '美国电影']",https://movie.douban.com/subject/25779043/,2013
114,"['英国', '德国', '美国']",5613,地球 Earth,115,9.4,"['纪录片', 'BBC', '自然', '英国', 'Earth', '记录片', '环保', '德国']",https://movie.douban.com/subject/2264077/,2007
115,['日本'],4771,关口知宏中国铁道大纪行 関口知宏の中国鉄道大紀行,116,9.4,"['纪录片', 'NHK', '日本', '中国铁道', '旅行', '关口知宏', '铁路', '中国']",https://movie.douban.com/subject/3843354/,2007
116,['日本'],4553,情热大陆 小栗旬篇 情熱大陸 小栗旬編,117,9.4,"['小栗旬', '纪录片', '日本', '情热大陆', '情熱大陸', '励志', '2007', '综艺']",https://movie.douban.com/subject/19962290/,2007
117,['英国'],2265,荒野间谍 第一季 Spy in the Wild Season 1,118,9.4,"['纪录片', 'BBC', '动物', '自然', '自然纪录', '纪录片/地理', '英国', '2017']",https://movie.douban.com/subject/26959212/,2017
118,['英国'],2729,冷血生命 Life In Cold Blood,119,9.4,"['纪录片', '自然', 'BBC', 'bbc', '英国', '动物', '冷血生命', 'David-Attenborough']",https://movie.douban.com/subject/2921818/,2008
119,['英国'],1794,地球的力量 Earth: The Power of the Planet,120,9.4,"['纪录片', 'BBC', '自然', '英国', '国家地理', 'Earth', 'Documentary', '2007']",https://movie.douban.com/subject/3035403/,2007
120,['加拿大'],213,空中浩劫 第十五季 Mayday Season 15,121,9.4,"['纪录片', '空难', '加拿大', '国家地理', '2015', '飞机', '真实事件改編', 'ACI']",https://movie.douban.com/subject/26352966/,2015
121,['美国'],180,苦干——中国不可战胜的秘密 'Kukan': The Battle Cry of China,122,9.4,"['纪录片', '中国', '二战', '美国', '纪实', '1941', '军事', '抗日']",https://movie.douban.com/subject/5342771/,1941
122,"['美国', '英国']",1682,揭秘莎士比亚 第一季 Shakespeare Uncovered Season 1,123,9.4,"['纪录片', 'BBC', '莎士比亚', '英国', '2012', '文艺', '抖森', 'EthanHawke']",https://movie.douban.com/subject/10827175/,2012
123,['英国'],167,神秘博士：再见，马特·史密斯 Doctor Who: Farewell to Matt Smith,124,9.4,"['DoctorWho', '纪录片', '英剧', 'MattSmith', 'BBC', '英国', 'DW', '神秘博士']",https://movie.douban.com/subject/25966287/,2013
124,['日本'],1767,岩合光昭的猫步走世界 岩合光昭の世界ネコ歩き,125,9.4,"['纪录片', '猫', '日本', 'NHK', '动物', '紀錄片', '岩合光昭', '2012']",https://movie.douban.com/subject/24752466/,2012
125,['美国'],355,浩劫求生 Surviving Disaster,126,9.4,"['纪录片', '灾难', '求生', '美国', '探索频道', '浩劫求生', '美剧', '2009']",https://movie.douban.com/subject/5207904/,2009
126,['英国'],1355,贪嘴意大利 第二季 Two Greedy Italians: Still Hungry Season 2,127,9.4,"['纪录片', '美食', '意大利', 'BBC', '英国', '饮食', 'Documentary', '2013']",https://movie.douban.com/subject/24843509/,2012
127,['美国'],154,珠穆朗玛峰：攀越极限 第一季 Everest: Beyond the Limit Season 1,128,9.4,"['纪录片', '登山', '珠穆朗玛', 'Discovery', '户外', '美国', '探索频道', '冒险']",https://movie.douban.com/subject/5295053/,2006
128,['英国'],977,鸟瞰地球 Earthflight,129,9.4,"['纪录片', 'BBC', '英国', '自然', '动物', '2011', 'Documentary', 'DavidTennant']",https://movie.douban.com/subject/10428497/,2011
